Age,Gender,Academic_Level,Primary_Platform,Daily_Usage_Hours,Weekend_Extra_Hours,Device_Type,Sleep_Duration_Hours,Sleep_Quality_Score,Late_Night_Usage,Social_Comparison_Frequency,Perceived_Stress_Score,Mental_Health_Index,Academic_Performance_GPA,Overall_Impact
17,0,0,4,3.9,1.7,1,8.1,3,0,3,8.0,90,3.96,2
18,0,2,4,3.1,2.8,1,6.9,2,0,2,16.0,82,3.04,2
18,0,2,0,5.9,1.8,1,6.4,1,1,3,11.0,76,3.41,2
18,1,2,4,5.7,1.5,0,6.4,2,1,1,18.0,70,2.94,1
20,0,2,6,6.0,0.2,1,5.8,2,0,2,12.0,80,3.5,2
18,0,0,0,5.0,1.5,1,7.9,4,0,1,6.0,88,3.54,2
18,0,2,6,3.5,2.3,1,6.4,3,0,2,11.0,86,3.47,2
22,0,1,4,5.6,1.1,1,7.7,4,1,4,13.0,82,3.12,2
21,0,2,0,6.1,2.4,0,6.4,2,0,2,8.0,79,3.34,2
19,1,0,4,5.8,1.6,1,7.5,2,1,0,20.0,80,2.93,2
20,1,2,6,1.6,1.4,0,8.5,4,0,2,3.0,98,3.84,2
18,1,2,0,5.9,1.6,0,5.8,3,1,3,23.0,70,3.27,1
16,1,0,4,10.6,3.7,1,4.9,1,1,2,26.0,60,3.46,1
22,3,1,0,1.9,1.9,1,8.8,4,1,3,0.0,98,3.89,2
17,3,0,0,7.6,1.0,0,6.2,1,0,4,26.0,60,3.04,1
21,1,2,0,5.1,2.6,2,5.5,2,0,4,16.0,84,4.0,2
20,0,2,4,12.4,1.1,1,3.3,1,0,0,22.0,47,2.57,1
17,0,0,6,3.8,2.4,0,8.4,3,1,4,14.0,92,3.49,2
23,1,1,0,12.0,1.2,1,4.8,1,1,3,37.0,48,2.93,0
17,1,0,3,1.8,2.3,0,5.9,3,1,4,5.0,81,3.31,2
15,0,0,6,1.0,1.1,1,8.2,4,1,1,0.0,98,3.64,2
17,1,0,0,7.2,2.3,1,6.5,2,1,0,17.0,82,3.75,2
16,0,0,6,2.9,1.4,1,7.5,3,0,1,10.0,93,2.98,2
18,0,2,0,5.5,2.0,1,6.5,4,1,3,18.0,83,3.59,2
19,1,2,0,4.0,1.7,1,7.3,3,0,2,10.0,86,4.0,2
15,1,0,2,2.1,1.4,1,7.1,3,1,3,7.0,89,3.68,2
18,0,2,4,5.1,1.5,1,6.7,3,1,3,18.0,86,3.63,2
20,0,2,2,3.8,0.8,0,6.2,3,1,3,11.0,89,3.46,2
20,1,2,4,7.0,1.5,0,5.5,1,1,2,17.0,66,2.89,1
18,1,0,4,2.5,2.1,1,7.7,3,0,3,6.0,93,3.8,2
18,1,2,3,3.7,1.3,1,6.0,2,0,2,21.0,78,3.9,2
19,0,2,4,2.3,2.4,1,7.4,3,0,2,0.0,95,3.7,2
21,1,2,4,1.9,1.9,0,8.4,4,1,3,8.0,97,3.39,2
20,0,0,3,2.1,1.2,1,8.0,3,1,2,8.0,96,4.0,2
18,0,2,0,7.7,1.8,1,5.5,1,1,2,23.0,66,3.35,1
17,0,0,5,6.9,1.2,1,6.3,2,0,1,17.0,68,3.41,2
20,1,2,4,2.2,1.4,1,7.1,3,1,3,7.0,78,3.61,2
19,0,2,0,4.9,2.4,0,6.6,3,0,0,16.0,80,3.72,2
17,0,0,3,6.5,1.5,1,5.1,2,1,2,11.0,69,3.21,2
21,1,2,4,3.1,2.2,1,5.4,3,0,2,10.0,82,3.46,2
17,3,0,0,4.7,1.3,1,7.4,3,0,4,13.0,86,3.86,2
20,0,2,4,5.2,1.9,1,6.3,3,1,3,13.0,89,3.63,2
19,1,2,4,5.6,1.5,1,5.3,1,1,2,24.0,68,3.07,1
19,0,2,4,4.1,1.1,1,8.5,3,0,2,16.0,86,3.52,2
19,1,2,3,4.4,2.1,0,6.1,2,1,2,20.0,87,3.08,2
15,0,0,0,4.8,2.3,1,5.9,3,1,2,14.0,81,2.71,2
16,0,0,4,4.1,2.2,1,6.1,2,0,3,16.0,82,3.43,2
19,1,2,4,9.0,2.7,1,4.7,1,1,2,27.0,63,2.97,1
17,0,0,3,6.8,1.6,1,5.9,1,0,2,15.0,89,3.73,2
26,1,1,2,6.4,1.4,0,4.7,1,1,0,15.0,72,3.9,2
19,0,0,5,3.1,1.9,1,7.9,3,0,1,1.0,98,4.0,2
21,0,2,0,4.8,2.8,0,9.0,3,1,2,14.0,78,3.54,2
20,1,2,0,4.7,2.2,1,8.0,2,1,3,13.0,87,3.77,2
19,1,2,0,2.7,0.4,1,7.4,1,1,3,9.0,85,3.19,2
21,1,2,3,2.4,1.8,1,7.3,3,0,1,11.0,94,3.57,2
18,0,2,6,2.6,1.3,1,5.7,3,1,4,16.0,84,3.52,2
18,1,2,4,6.1,2.1,1,6.1,3,1,2,20.0,70,2.86,1
20,3,2,2,14.0,2.4,1,3.7,1,1,2,36.0,47,2.99,0
18,1,0,3,3.1,2.0,1,6.9,3,0,4,8.0,91,3.85,2
19,1,2,4,11.5,2.0,0,4.7,1,0,3,31.0,58,3.15,1
18,1,2,4,2.0,1.4,1,7.2,3,0,4,8.0,94,3.86,2
22,1,1,4,3.9,1.1,0,7.2,3,0,3,11.0,92,3.56,2
17,0,0,0,3.5,2.6,1,6.6,2,1,3,13.0,86,3.49,2
19,1,2,0,4.5,1.6,1,7.4,5,0,0,7.0,89,3.97,2
18,1,2,0,2.6,2.0,2,6.5,3,1,3,10.0,98,3.54,2
19,0,2,5,6.2,0.3,2,8.4,3,0,3,11.0,88,3.51,2
19,3,2,0,5.7,1.5,1,6.9,2,1,3,13.0,89,3.12,2
16,0,0,6,7.0,1.6,1,5.3,1,1,2,2.0,74,4.0,2
20,0,2,0,4.9,1.1,1,7.6,4,0,3,16.0,81,3.44,2
17,1,0,4,10.5,2.4,1,7.4,2,1,2,25.0,75,3.3,1
21,1,2,0,9.3,2.6,1,5.1,1,1,1,27.0,64,3.42,1
18,0,2,4,9.2,1.4,1,5.1,1,1,1,23.0,58,2.97,1
19,1,2,6,1.6,1.9,1,7.2,3,0,4,10.0,90,3.61,2
21,1,2,0,3.5,1.8,1,7.0,4,1,2,9.0,86,3.53,2
19,1,2,6,6.3,2.2,1,5.4,2,1,4,18.0,73,3.38,2
20,0,2,0,3.9,2.0,1,5.8,2,1,3,15.0,78,3.16,2
19,1,0,4,6.3,2.4,1,7.0,2,1,2,23.0,71,3.52,1
17,1,0,4,3.2,1.3,1,7.7,4,0,3,11.0,89,3.89,2
20,1,2,2,3.8,2.0,1,6.7,4,1,2,15.0,87,3.37,2
21,1,2,6,7.9,2.2,1,6.0,2,1,2,20.0,79,2.99,2
20,1,2,3,5.3,0.4,1,7.1,3,0,2,20.0,71,3.78,2
15,0,0,0,3.7,2.0,1,6.2,3,1,3,5.0,84,3.68,2
19,1,2,4,10.5,1.2,1,4.8,1,1,2,29.0,48,3.28,1
18,1,2,0,5.8,1.9,1,7.2,2,1,1,13.0,81,3.82,2
16,0,0,6,3.9,1.0,1,7.8,3,0,1,3.0,90,3.28,2
16,1,0,0,5.8,2.6,1,6.9,4,0,3,11.0,86,2.89,2
20,1,2,2,11.7,2.1,1,4.8,1,1,3,27.0,57,2.84,1
19,1,2,4,1.9,1.7,1,7.1,4,0,2,0.0,90,3.9,2
21,0,2,4,6.7,2.1,1,6.3,3,1,4,13.0,81,3.56,2
19,1,0,4,5.0,2.1,1,6.5,2,1,3,21.0,74,3.54,2
17,0,0,0,4.9,2.4,0,6.0,2,0,3,11.0,87,3.36,2
18,0,2,2,5.0,1.6,1,6.7,2,1,2,11.0,90,2.96,2
19,1,2,4,3.8,0.6,1,7.2,2,0,2,8.0,89,3.11,2
20,0,2,0,3.3,2.6,1,8.2,3,0,3,14.0,83,3.73,2
18,1,2,6,2.6,2.2,1,8.3,3,0,3,7.0,98,3.74,2
24,0,1,5,6.8,0.0,1,6.4,2,1,0,10.0,82,3.48,2
19,0,2,1,2.1,1.2,1,8.0,3,0,1,2.0,91,3.85,2
15,0,0,4,2.3,1.5,1,7.3,3,1,2,4.0,98,3.88,2
15,0,0,6,4.2,1.7,0,7.2,3,0,2,10.0,84,3.41,2
20,0,2,3,4.9,3.3,1,6.4,2,0,3,6.0,77,3.37,2
19,0,2,0,6.8,0.7,1,5.8,3,0,2,15.0,75,2.8,2
20,1,2,4,2.7,1.4,0,7.2,3,1,2,5.0,84,3.49,2
21,1,2,4,4.3,1.3,1,8.1,3,0,1,14.0,94,3.46,2
19,1,2,3,2.7,1.8,1,7.3,4,0,3,10.0,85,3.85,2
19,1,2,4,1.4,0.5,0,6.9,4,1,2,7.0,96,3.4,2
17,0,0,4,3.7,2.0,1,8.1,3,0,1,8.0,98,3.49,2
19,0,2,4,3.9,3.6,2,7.4,3,0,3,12.0,81,3.51,2
21,1,2,4,3.4,1.9,1,7.2,3,0,4,0.0,80,3.36,2
20,0,2,6,4.5,1.0,1,7.0,3,1,0,16.0,90,3.56,2
16,0,0,5,4.9,1.2,1,6.7,2,0,2,10.0,86,4.0,2
21,0,2,0,8.0,2.0,1,5.8,2,1,3,19.0,60,2.71,1
18,0,2,6,11.2,2.5,1,6.0,1,0,3,29.0,65,2.48,1
19,0,2,0,2.8,2.7,1,6.4,3,0,2,13.0,90,3.73,2
21,1,2,4,3.1,1.5,1,8.9,4,1,1,7.0,98,4.0,2
22,1,1,5,4.5,0.9,0,7.5,3,0,2,21.0,80,3.2,2
20,1,2,4,14.0,2.2,1,4.4,1,0,2,24.0,45,2.83,1
16,0,0,4,7.1,1.7,0,7.2,2,1,1,11.0,66,3.54,2
17,0,0,4,5.2,1.1,1,7.6,3,1,4,14.0,82,3.37,2
18,1,2,6,5.0,2.8,1,6.9,2,0,2,16.0,72,3.64,2
18,2,2,2,9.5,2.0,1,4.1,1,1,2,26.0,60,2.7,1
18,0,2,4,3.2,1.5,1,7.2,4,1,0,7.0,80,3.79,2
17,1,0,5,7.2,1.8,1,5.9,2,1,1,17.0,74,3.41,2
20,1,2,6,2.4,2.6,1,9.2,4,1,3,0.0,98,3.62,2
18,0,2,0,3.5,2.9,1,6.9,2,1,2,10.0,85,3.26,2
19,1,0,6,4.4,2.0,1,7.2,3,0,3,8.0,98,3.46,2
19,3,2,4,1.8,2.1,1,8.9,4,0,3,0.0,98,4.0,2
19,1,2,0,6.8,2.3,1,6.0,1,0,2,18.0,80,3.14,2
16,1,0,0,5.5,2.7,1,6.3,2,1,3,19.0,63,3.63,2
18,1,2,1,3.9,2.8,1,8.3,3,0,4,3.0,93,3.65,2
21,0,2,6,1.2,1.7,1,6.1,3,0,3,8.0,83,3.91,2
18,1,2,1,5.9,2.1,1,6.8,3,1,2,15.0,77,3.47,2
18,0,2,4,1.6,1.2,1,8.2,4,0,2,12.0,85,3.74,2
15,1,0,0,2.8,1.6,0,6.2,2,1,0,8.0,93,4.0,2
20,1,2,3,3.9,2.4,1,6.3,2,1,1,15.0,81,3.56,2
18,0,2,4,3.5,1.6,1,7.4,3,1,3,18.0,79,3.94,2
15,1,0,6,14.0,2.4,1,3.0,1,1,0,26.0,51,2.11,0
18,0,2,0,3.5,1.8,0,6.4,3,0,3,8.0,89,3.6,2
18,0,2,0,9.2,1.4,1,5.2,1,1,3,24.0,68,2.63,1
19,1,2,4,3.2,0.9,1,7.2,3,1,3,9.0,92,3.83,2
16,1,0,0,3.2,1.8,0,7.9,4,1,2,9.0,94,3.76,2
17,1,0,0,9.5,1.9,1,4.5,1,1,3,25.0,62,2.54,1
20,1,2,5,7.0,2.3,1,7.4,2,1,2,15.0,74,3.49,2
18,1,2,0,2.2,1.8,1,7.6,5,0,3,8.0,89,4.0,2
17,0,0,6,8.9,2.4,1,5.1,1,1,2,18.0,70,3.15,2
21,0,2,5,6.9,1.0,0,6.3,1,1,3,18.0,74,3.22,2
22,1,1,0,11.5,0.9,0,4.0,1,1,3,33.0,51,2.7,0
18,1,2,2,7.7,0.6,1,4.8,1,0,0,29.0,65,2.58,1
21,0,2,4,6.0,2.4,1,6.1,2,1,2,20.0,83,3.34,2
15,0,0,0,7.4,1.6,1,4.8,1,1,2,20.0,68,2.86,1
17,1,0,4,2.9,1.8,1,6.8,3,1,1,13.0,91,3.2,2
16,3,0,0,3.1,0.9,1,6.6,2,0,2,9.0,80,3.45,2
18,1,0,0,9.5,1.7,2,6.1,2,1,2,15.0,75,3.13,2
19,1,2,6,5.3,0.8,1,6.2,3,1,1,20.0,77,3.26,2
17,1,0,0,10.0,1.6,1,4.8,1,1,2,21.0,57,3.15,1
19,1,2,0,4.2,1.0,1,6.6,3,0,3,8.0,73,3.45,2
15,0,0,6,2.5,1.6,1,6.0,2,1,3,14.0,85,3.89,2
17,1,0,1,4.5,0.6,1,7.2,3,1,2,18.0,88,3.59,2
18,1,2,4,8.3,3.0,1,5.6,2,0,1,22.0,69,3.31,1
17,1,0,4,4.2,1.1,1,7.9,5,0,2,9.0,90,4.0,2
20,1,2,0,3.7,1.3,0,7.2,4,1,1,11.0,93,3.7,2
22,0,1,1,3.8,2.3,0,7.2,3,0,3,15.0,77,3.76,2
21,0,2,3,4.1,0.8,1,6.4,3,0,3,6.0,74,3.39,2
16,1,0,0,10.3,1.7,1,4.1,1,1,2,20.0,52,2.36,1
21,0,2,6,5.2,2.3,1,6.1,2,1,1,16.0,72,3.4,2
19,0,2,5,8.0,2.0,1,5.9,1,1,2,16.0,68,3.29,2
17,0,0,4,2.5,1.2,1,7.2,3,0,2,2.0,98,3.9,2
26,0,1,4,1.1,1.5,1,8.3,4,1,3,4.0,94,4.0,2
19,1,2,3,4.8,2.5,0,7.0,2,1,3,9.0,86,3.66,2
20,1,2,0,12.8,1.4,1,3.4,1,1,2,35.0,39,2.47,0
19,0,2,6,11.3,1.1,1,4.0,1,0,2,20.0,58,2.98,1
19,0,2,0,5.7,1.7,1,6.6,2,1,2,16.0,89,3.46,2
20,0,2,0,8.1,2.0,1,5.1,1,1,2,15.0,66,3.2,2
17,1,0,0,3.3,1.6,1,7.4,3,0,3,16.0,86,3.6,2
15,0,0,4,3.1,1.8,1,7.1,3,0,2,1.0,96,3.08,2
18,1,2,0,6.2,2.8,1,6.4,3,1,4,11.0,87,3.1,2
17,0,0,4,4.7,1.8,1,6.2,2,1,2,9.0,86,4.0,2
16,1,0,4,3.3,1.8,0,6.8,2,0,2,17.0,87,3.39,2
18,1,2,4,5.1,1.1,1,6.7,2,1,3,13.0,73,3.16,2
17,1,0,0,7.9,1.5,0,5.2,1,0,3,28.0,60,3.45,1
18,0,2,6,7.4,1.6,1,6.5,3,1,0,22.0,73,4.0,2
18,1,2,5,4.0,2.0,1,7.6,4,0,4,1.0,92,3.93,2
18,0,2,0,1.3,1.9,1,10.5,5,1,4,5.0,98,3.8,2
18,0,0,4,5.6,1.2,1,7.6,3,1,1,17.0,81,3.8,2
19,0,2,2,2.9,2.9,1,8.0,5,1,1,7.0,98,3.64,2
15,0,0,6,3.0,1.3,1,6.1,2,1,3,9.0,72,3.24,2
20,0,2,3,8.7,2.1,1,4.9,1,1,3,13.0,66,3.0,2
15,0,0,4,4.8,2.3,1,7.7,2,1,2,10.0,79,2.96,2
16,0,0,5,4.7,1.1,1,8.2,2,0,3,4.0,92,3.32,2
19,0,2,0,4.0,1.6,1,7.2,2,0,3,1.0,85,3.62,2
21,1,2,5,5.2,0.8,1,7.4,2,1,4,12.0,73,3.71,2
24,1,1,0,9.1,3.1,1,5.4,1,1,3,20.0,70,3.41,2
25,0,1,0,6.8,1.5,1,7.9,3,1,4,12.0,83,3.75,2
19,1,2,3,5.1,1.6,1,8.1,3,1,2,14.0,90,3.06,2
20,1,2,6,9.4,2.0,0,6.3,1,1,2,20.0,70,2.39,1
21,1,2,4,8.4,0.4,1,6.3,2,1,3,22.0,63,3.05,1
20,0,2,3,3.9,0.6,1,8.5,4,1,1,13.0,92,4.0,2
19,0,2,4,3.4,0.7,1,7.4,4,0,1,4.0,86,3.84,2
20,1,2,0,2.7,0.8,1,6.5,4,0,2,9.0,93,3.27,2
19,1,2,0,7.2,0.0,1,6.3,2,1,3,17.0,78,2.93,2
19,0,2,3,4.6,0.7,1,6.4,2,0,3,19.0,72,2.99,1
19,0,2,6,5.4,1.4,1,7.1,3,0,2,17.0,77,3.63,2
22,1,1,6,5.7,2.7,1,5.4,1,0,3,15.0,86,3.36,2
19,1,2,0,2.8,1.1,1,7.7,4,0,1,5.0,86,3.64,2
18,1,2,0,3.3,1.7,1,7.4,4,0,2,7.0,77,3.14,2
17,0,0,2,5.2,0.7,1,7.4,2,1,3,10.0,93,3.67,2
19,1,2,6,3.7,1.8,1,7.6,4,1,4,9.0,82,3.85,2
17,1,0,0,4.0,2.2,1,7.6,2,1,4,9.0,87,3.6,2
16,0,0,0,10.0,0.6,1,6.1,1,0,4,17.0,64,3.15,1
22,0,1,5,2.8,0.0,1,7.9,4,1,2,5.0,94,3.17,2
21,1,2,4,1.9,2.9,1,7.4,3,0,2,7.0,97,3.93,2
20,0,0,4,5.1,2.5,0,7.8,3,1,2,10.0,84,3.16,2
19,0,2,3,5.2,2.0,1,8.4,3,1,3,3.0,89,3.29,2
19,1,0,4,3.9,0.0,1,5.2,2,1,3,15.0,69,3.55,2
18,1,2,0,11.1,1.4,0,5.8,1,1,4,16.0,82,3.29,2
20,0,2,6,5.7,0.7,1,5.4,2,1,2,16.0,74,3.07,2
20,0,2,0,3.8,1.8,1,7.4,3,0,1,11.0,92,3.7,2
19,1,2,4,6.9,0.9,1,5.9,2,0,3,30.0,59,3.28,1
21,0,2,4,11.9,1.1,1,3.0,1,1,3,40.0,51,2.08,0
19,1,2,0,3.5,2.7,1,7.4,2,0,1,14.0,82,3.58,2
19,0,2,5,5.3,1.3,1,5.8,1,1,3,17.0,89,3.09,2
22,1,2,4,7.0,1.8,1,7.1,1,1,0,28.0,76,3.46,1
19,0,2,4,1.6,1.8,1,7.8,3,0,3,5.0,86,3.85,2
17,2,0,4,8.6,1.9,1,5.3,1,1,2,24.0,58,3.2,1
16,1,0,6,12.6,1.9,1,3.8,1,1,2,29.0,39,2.66,0
21,0,2,4,1.6,2.8,1,8.9,4,1,2,8.0,98,3.39,2
19,1,2,0,2.7,2.2,1,7.4,3,1,2,9.0,98,4.0,2
19,0,2,4,6.8,2.9,1,7.3,3,1,2,19.0,76,3.62,2
17,0,0,1,2.5,1.2,1,7.5,4,0,3,0.0,98,3.44,2
18,0,2,0,10.1,1.9,1,5.4,1,1,2,21.0,58,2.92,1
19,0,2,0,3.4,1.8,1,6.0,3,0,3,5.0,80,3.8,2
17,0,0,6,3.6,3.2,1,5.5,3,1,2,19.0,82,3.47,2
19,0,2,5,4.8,1.1,1,7.8,3,0,3,8.0,87,3.45,2
19,2,2,6,6.0,2.3,1,6.8,2,1,0,26.0,75,3.2,1
17,1,0,2,3.5,1.4,1,4.9,3,1,3,10.0,87,3.7,2
20,0,0,5,3.3,1.1,1,8.0,3,0,4,10.0,98,3.47,2
17,1,0,0,3.7,2.2,1,7.2,3,0,2,14.0,89,3.93,2
19,0,2,3,2.0,1.2,1,8.0,5,1,1,6.0,89,3.82,2
19,1,2,1,2.9,1.5,1,8.0,2,1,2,13.0,85,3.55,2
18,1,2,4,6.7,0.8,1,6.0,1,1,3,11.0,80,3.25,2
18,1,2,3,4.3,1.1,0,6.4,3,1,1,20.0,79,3.6,2
17,1,0,0,8.5,2.0,1,5.6,1,1,2,18.0,72,2.73,1
19,1,2,5,7.0,2.4,1,6.3,1,1,4,13.0,73,3.16,2
15,0,0,6,11.1,3.0,0,4.8,1,0,3,17.0,58,2.67,1
21,1,2,4,3.7,1.3,1,6.4,3,1,0,16.0,80,3.16,2
21,1,2,3,5.1,1.9,1,7.6,3,0,2,16.0,78,3.36,2
17,0,0,6,3.3,1.2,0,9.2,3,1,3,12.0,94,3.87,2
18,1,2,4,3.9,1.6,1,7.2,3,1,2,14.0,85,3.21,2
18,0,2,3,3.5,0.9,1,8.6,5,0,1,11.0,86,3.35,2
18,1,2,2,5.4,1.7,1,6.1,2,1,2,16.0,74,3.02,2
20,0,0,6,2.9,1.4,0,6.1,3,0,3,9.0,85,3.54,2
17,1,0,4,3.3,1.8,1,8.0,4,0,1,5.0,94,3.93,2
24,2,1,3,2.3,2.9,1,8.5,4,1,1,6.0,90,3.72,2
19,1,2,5,6.1,2.6,1,5.1,2,0,3,19.0,70,3.37,2
15,0,0,0,2.6,0.8,1,7.2,3,1,4,10.0,76,3.48,2
23,0,2,4,2.6,2.2,1,6.4,2,1,3,10.0,88,3.9,2
19,2,0,4,4.7,1.3,1,7.3,4,1,3,8.0,85,3.6,2
16,0,0,4,5.4,1.4,1,6.2,2,1,0,17.0,85,3.83,2
17,0,0,4,2.3,1.4,1,7.1,3,0,4,1.0,98,4.0,2
24,0,2,6,4.8,1.7,0,7.4,3,1,3,11.0,78,3.24,2
18,1,0,1,3.3,2.3,0,6.4,3,0,1,2.0,86,3.66,2
17,3,0,0,8.0,1.3,1,5.9,2,1,3,19.0,75,3.16,2
17,0,0,4,3.3,1.4,1,6.8,3,1,2,11.0,85,3.78,2
17,0,0,0,3.4,1.4,1,7.5,3,0,2,2.0,92,3.93,2
18,1,2,0,8.0,2.6,1,6.4,2,1,3,28.0,62,3.26,1
18,0,2,3,8.8,1.6,1,5.0,1,1,1,18.0,53,3.08,1
17,0,0,1,8.3,1.7,1,5.4,1,1,1,20.0,62,3.21,1
18,2,2,0,3.5,1.6,1,7.9,3,1,1,7.0,87,3.82,2
15,1,0,6,2.7,1.9,0,7.1,3,0,4,9.0,76,4.0,2
18,1,2,4,8.2,2.1,1,6.0,2,0,3,21.0,70,3.17,1
18,1,0,4,3.4,0.4,1,7.3,2,0,1,7.0,92,3.61,2
21,0,2,4,3.4,2.1,1,7.9,3,0,2,8.0,88,3.54,2
18,0,2,6,7.2,1.1,0,6.4,2,1,0,13.0,78,3.54,2
18,1,2,4,2.5,1.9,1,7.1,4,1,1,10.0,88,3.69,2
18,0,2,4,3.8,2.2,1,8.3,3,0,2,8.0,91,3.92,2
21,0,2,6,3.2,2.4,1,9.2,5,0,2,1.0,97,4.0,2
19,0,2,6,6.7,0.4,1,7.6,3,1,2,9.0,81,3.41,2
20,0,2,4,5.2,1.5,1,7.5,4,1,3,14.0,83,3.45,2
22,0,2,4,5.8,2.0,0,5.8,2,1,2,17.0,75,3.14,2
18,0,2,3,10.4,2.5,1,4.7,1,1,4,25.0,60,2.87,1
20,1,2,0,1.5,1.0,1,8.4,3,0,3,2.0,98,3.7,2
20,0,2,5,4.5,2.0,1,6.0,2,0,3,18.0,79,3.46,2
26,1,1,0,3.4,1.0,1,8.1,4,1,2,3.0,98,3.97,2
20,1,2,0,5.6,0.5,1,7.1,2,1,3,11.0,83,3.73,2
17,2,0,2,8.4,2.1,1,5.2,1,1,3,26.0,75,3.59,1
17,1,0,0,3.5,2.4,1,6.3,3,1,2,5.0,92,3.91,2
19,1,2,4,3.0,1.9,2,6.4,4,0,3,7.0,87,3.33,2
20,1,2,6,3.9,1.5,1,7.0,3,1,1,13.0,83,4.0,2
18,1,2,6,4.5,1.7,1,7.6,3,1,2,12.0,86,3.74,2
20,0,2,4,7.0,2.3,1,5.1,2,0,2,21.0,71,3.13,1
16,1,0,4,14.0,2.4,1,4.5,1,0,2,40.0,45,2.73,0
20,1,2,6,4.8,2.8,1,8.1,3,1,3,6.0,78,3.13,2
18,1,2,4,2.7,1.8,1,9.0,4,0,2,6.0,98,3.46,2
18,1,2,6,5.1,2.0,1,6.7,2,1,1,14.0,80,4.0,2
22,1,1,6,4.3,1.2,1,7.8,4,0,3,0.0,94,3.76,2
19,1,2,0,5.1,1.4,1,6.2,3,1,3,14.0,78,3.68,2
19,0,2,0,3.7,2.5,1,8.2,3,1,2,0.0,89,4.0,2
18,1,2,6,4.6,3.0,1,7.0,3,1,3,17.0,83,3.3,2
21,0,2,4,7.2,2.7,0,6.3,2,1,0,8.0,63,3.45,2
20,0,0,4,8.5,3.7,1,6.3,3,1,3,21.0,84,2.67,1
19,1,2,0,6.1,2.0,1,5.9,1,1,2,10.0,71,3.66,2
19,1,2,6,9.8,2.8,0,4.8,1,1,2,31.0,62,2.74,1
16,1,0,4,9.4,1.6,0,4.4,1,1,2,19.0,67,3.32,2
19,0,2,0,9.2,1.3,1,5.3,2,1,0,20.0,67,2.8,1
17,2,0,3,4.4,1.7,1,7.0,3,0,1,16.0,82,3.21,2
24,1,1,4,6.7,1.8,1,4.5,1,1,1,20.0,60,2.9,1
19,0,2,0,6.7,1.3,1,7.6,3,1,1,18.0,74,3.42,2
19,0,2,3,10.7,2.2,1,4.3,1,1,1,29.0,33,2.39,0
26,0,1,6,7.1,1.5,1,5.7,1,1,2,13.0,71,3.62,2
16,0,0,6,4.4,1.5,1,5.4,2,0,2,24.0,71,3.59,1
18,1,2,6,4.4,1.5,1,7.3,3,1,3,14.0,84,3.55,2
21,1,2,6,2.7,1.3,1,8.5,3,0,1,1.0,93,3.89,2
20,1,2,1,9.2,1.4,1,4.9,1,1,2,25.0,67,3.23,1
15,0,0,6,5.1,1.5,1,6.9,2,1,3,11.0,80,3.34,2
17,0,0,4,7.3,2.5,1,6.0,2,1,2,14.0,78,3.28,2
18,1,2,4,2.3,1.9,1,9.2,5,0,2,5.0,98,4.0,2
19,1,2,3,4.5,1.3,1,7.6,3,0,1,19.0,87,3.14,2
20,1,2,2,4.8,1.7,0,7.6,3,0,2,7.0,88,4.0,2
19,0,2,0,4.7,1.1,1,5.9,2,1,4,10.0,75,2.93,2
18,0,2,6,6.5,2.7,1,6.2,2,1,2,17.0,75,3.31,2
18,1,2,2,4.3,1.7,1,7.3,2,0,1,2.0,88,3.95,2
17,0,0,6,3.1,1.3,1,8.3,4,0,2,9.0,87,3.54,2
20,1,2,6,7.4,1.1,1,4.9,1,1,3,18.0,72,3.02,2
20,0,2,4,4.5,3.0,1,6.8,2,1,1,9.0,76,4.0,2
20,0,2,3,4.6,2.6,1,5.1,1,1,3,12.0,72,3.6,2
21,0,2,4,5.0,0.5,1,7.4,3,1,2,18.0,83,3.29,2
16,0,0,0,4.0,1.1,1,7.3,3,1,4,19.0,88,3.19,2
17,1,0,3,8.9,1.4,0,5.9,1,1,1,32.0,62,2.8,0
17,0,0,0,6.5,1.9,1,5.7,1,1,2,24.0,61,3.4,1
18,1,0,2,5.6,2.1,1,6.3,2,1,3,17.0,76,3.32,2
15,1,0,2,3.9,1.9,1,6.1,2,1,2,13.0,74,3.47,2
21,1,2,3,9.1,3.3,1,5.9,1,1,3,21.0,69,3.46,1
18,1,2,0,5.7,1.7,1,6.4,2,1,1,13.0,78,3.71,2
22,0,2,4,7.4,2.4,1,4.1,1,1,2,14.0,64,3.57,2
17,1,0,0,3.0,2.0,1,6.3,3,1,4,14.0,88,3.54,2
23,0,2,0,3.8,2.6,1,7.0,2,1,3,14.0,82,3.41,2
18,1,2,4,3.9,1.6,1,7.9,3,0,4,14.0,88,4.0,2
18,0,2,0,2.7,2.1,1,6.1,2,1,4,9.0,90,3.2,2
17,0,0,0,4.1,2.3,0,6.0,3,0,3,17.0,80,3.14,2
19,1,2,4,6.4,2.2,1,7.7,4,1,2,11.0,79,3.22,2
18,0,2,4,4.8,2.7,1,8.0,3,0,3,11.0,73,3.61,2
17,0,0,0,3.2,1.1,1,8.3,3,1,2,11.0,98,3.44,2
21,1,2,3,3.0,3.3,1,7.7,3,0,3,3.0,98,3.64,2
22,0,1,3,3.8,2.8,1,6.6,3,0,2,15.0,85,3.52,2
18,1,2,6,5.2,1.9,1,6.9,1,1,2,21.0,75,3.44,2
20,0,2,4,6.8,2.0,1,6.0,2,1,3,20.0,69,3.69,2
19,0,2,6,12.0,1.2,1,3.9,1,0,2,32.0,51,2.44,0
